2021-06-21 23:51:31,510 INFO  [commons.g]-[191] Default Domain: Default Domain : 
2021-06-23 10:01:43,494 INFO  [commons.g]-[191] $j$: https://rwsazo.reflexisinc.com/RWS4/controller/rosom/mobile/device/unregister/10943666/ESS/ANDRIODPHONE.json
2021-06-23 10:01:43,495 INFO  [commons.g]-[191] $j$: {"REGISTRATION_ID":"dw_Kll_cQPKwNPhuXvlf8d:APA91bHUEQcI0PRqv72dnB_H6LI8NJRlJhxtY9gLkyCIoN-8J7M7vXxWwUEw83rloDe3coodl6aWOAF3CUd4pVGy3WwMOdJgl34rBROVQdlceroRsmC_G5gfEgzN7qB1ZmKm3hZDt8NV"}
2021-06-23 10:01:43,502 INFO  [commons.g]-[191] $j$: JSESSIONID=0000HmCI3J-E2yOrudtJQqnHK4o:was06-rwsolc-inst02;Path=/RWS4/
2021-06-23 10:01:44,232 INFO  [commons.g]-[191] $j$: {"statusCode":1,"metaInfo":null,"message":"Device unregistered successfully"}
2021-06-23 10:01:44,235 INFO  [commons.g]-[191] Unregister Response is: Unregister Response is :{"statusCode":1,"metaInfo":null,"message":"Device unregistered successfully"}
2021-06-23 10:01:44,246 INFO  [commons.g]-[191] $j$: https://rwsazo.reflexisinc.com/RWS4/controller/rosom/mobile/device/10943666/ESS/ANDRIODPHONE.json
2021-06-23 10:01:44,248 INFO  [commons.g]-[191] $j$: {"REGISTRATION_ID":"dw_Kll_cQPKwNPhuXvlf8d:APA91bHUEQcI0PRqv72dnB_H6LI8NJRlJhxtY9gLkyCIoN-8J7M7vXxWwUEw83rloDe3coodl6aWOAF3CUd4pVGy3WwMOdJgl34rBROVQdlceroRsmC_G5gfEgzN7qB1ZmKm3hZDt8NV"}
2021-06-23 10:01:44,262 INFO  [commons.g]-[191] $j$: JSESSIONID=0000HmCI3J-E2yOrudtJQqnHK4o:was06-rwsolc-inst02;Path=/RWS4/
2021-06-23 10:01:45,047 INFO  [commons.g]-[191] $j$: {"statusCode":-1,"metaInfo":null,"message":"User is already registered with another device for same device type. Only one device type is allowed per user"}
2021-06-23 10:01:45,050 INFO  [commons.g]-[191] Register Response is: Register Response is :{"statusCode":-1,"metaInfo":null,"message":"User is already registered with another device for same device type. Only one device type is allowed per user"}
2021-06-23 10:01:45,063 INFO  [commons.g]-[191] $j$: https://rwsazo.reflexisinc.com/RWS4/controller/rosom/mobile/resources/ESS/en_US/0.json
2021-06-23 10:01:45,065 INFO  [commons.g]-[197] $j$: error
2021-06-23 10:01:45,080 INFO  [commons.g]-[191] $j$: JSESSIONID=0000HmCI3J-E2yOrudtJQqnHK4o:was06-rwsolc-inst02;Path=/RWS4/
